pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,X Scale,Y Scale,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,feedback_msg.started,feedback_msg.stopped,image_3.started,image_3.stopped,prac_fix_resp.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.05,0.05,23.95033819996752,24.156565589946695,23.95033819996752,None,24.26497386896517,24.475264481967315,24.26497386896517,None,f,1,0.7508622229797766,24.440166382002644,None,None,1,24.440166382002644,None,26.405960634932853,None,26.405960634932853,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
1,0,1,0,,,28.423288419959135,28.624978671898134,28.423288419959135,None,28.76450764690526,28.974805092904717,28.76450764690526,None,j,1,0.9046639429870993,28.923388457973488,None,None,1,28.923388457973488,None,30.90677656198386,None,30.90677656198386,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
2,0,2,0,,,32.965255934977904,33.17539944697637,32.965255934977904,None,33.223619182012044,33.42517971689813,33.223619182012044,None,j,1,0.6292822880204767,33.40653599798679,None,None,1,33.40653599798679,None,35.40690691093914,None,35.40690691093914,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
3,0,3,0,,,37.46527490892913,37.67555935890414,37.46527490892913,None,37.725158439949155,37.941798134939745,37.725158439949155,None,j,1,0.7724689309252426,37.906888806959614,None,None,1,37.906888806959614,None,39.906926376977935,None,39.906926376977935,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
4,0,4,0,,,41.925231931963935,42.12367171992082,41.925231931963935,None,42.206280375947244,42.40670907695312,42.206280375947244,None,f,1,0.5909250170225278,42.40670907695312,None,None,1,42.40670907695312,None,44.40680680295918,None,44.40680680295918,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
5,0,5,0,,,46.423348372918554,46.62354350194801,46.423348372918554,None,46.72375718993135,46.925527781946585,46.72375718993135,None,f,1,1.8340615229681134,46.90688239992596,None,None,0,46.90688239992596,None,48.92529426398687,None,48.92529426398687,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
6,0,6,0,,,50.9653707529651,51.17348837200552,50.9653707529651,None,51.26549353194423,51.475299641955644,51.26549353194423,None,j,0,0.46248119103256613,51.440027145901695,None,space,1,51.440027145901695,None,53.425306091899984,None,53.425306091899984,None,1.2354142240947112,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
7,0,7,0,,,55.42516495590098,55.64014133694582,55.42516495590098,None,55.765802252921276,55.97368316492066,55.765802252921276,None,j,1,0.4088668319163844,55.940142525942065,None,None,1,55.940142525942065,None,57.90678646694869,None,57.90678646694869,None,,,1,2,2020_Oct_28_1745,configural_featural,2020.2.4,None,
