pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,X Scale,Y Scale,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,feedback_msg.started,feedback_msg.stopped,image_3.started,image_3.stopped,prac_fix_resp.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.05,0.05,18.597042414010502,18.79693180101458,18.597042414010502,None,18.89606104406994,19.096849851077422,18.89606104406994,None,f,1,0.5424643129808828,19.096849851077422,None,None,0,19.096849851077422,None,19.68083738698624,None,19.68083738698624,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
1,0,1,0,,,21.69734477007296,21.897576263989322,21.69734477007296,None,22.00568419508636,22.215784228988923,22.00568419508636,None,f,1,0.8370493139373139,22.18202710803598,None,None,0,22.18202710803598,None,23.045993056031875,None,23.045993056031875,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
2,0,2,0,,,25.097588952980004,25.299586563021876,25.097588952980004,None,25.42270432098303,25.632624539081007,25.42270432098303,None,f,1,0.47057099698577076,25.597028888063505,None,None,0,25.597028888063505,None,26.09746058098972,None,26.09746058098972,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
3,0,3,0,,,28.113605307997204,28.314406065037474,28.113605307997204,None,28.472558784065768,28.68257442000322,28.472558784065768,None,j,1,1.4064176579704508,28.647296882001683,None,space,1,28.647296882001683,None,30.099287795019336,None,30.099287795019336,None,0.6053377750795335,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
4,0,4,0,,,32.15590500400867,32.364455678034574,32.15590500400867,None,32.455961839994416,32.666575585026294,32.455961839994416,None,f,1,0.44716374098788947,32.633428986999206,None,None,0,32.633428986999206,None,33.11631670908537,None,33.11631670908537,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
5,0,5,0,,,35.13258511899039,35.34960790106561,35.13258511899039,None,35.472848389996216,35.68107894505374,35.472848389996216,None,j,1,0.6363462980370969,35.64757324499078,None,None,0,35.64757324499078,None,36.31424556300044,None,36.31424556300044,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
6,0,6,0,,,38.372719313018024,38.581151806982234,38.372719313018024,None,38.64755880506709,38.84925117203966,38.64755880506709,None,j,1,0.8940051420358941,38.83065911207814,None,space,1,38.83065911207814,None,39.747436786070466,None,39.747436786070466,None,0.66638835798949,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
7,0,7,0,,,41.806636810069904,42.01644344907254,41.806636810069904,None,42.08120506501291,42.28336518001743,42.08120506501291,None,j,1,0.6400725359562784,42.26442210399546,None,None,0,42.26442210399546,None,42.949379101977684,None,42.949379101977684,None,,,1,2,2020_Oct_28_1739,configural_featural,2020.2.4,None,
