repPracLoop.thisRepN,repPracLoop.thisTrialN,repPracLoop.thisN,repPracLoop.thisIndex,pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,pTrials_slow.thisRepN,pTrials_slow.thisTrialN,pTrials_slow.thisN,pTrials_slow.thisIndex,pTrials_fast.thisRepN,pTrials_fast.thisTrialN,pTrials_fast.thisN,pTrials_fast.thisIndex,X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac2_fixResp.keys,prePrac2_fixResp.corr,prePrac2_fixResp.rt,prePrac2_imgResp.keys,prePrac2_imgResp.corr,prePrac2_imgResp.rt,pfix_switches,Pside,ptrial_type1S0D,ptarget,pprobe,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.rt,prac_fix_resp_fast.keys,prac_fix_resp_fast.corr,prac_resp2.keys,prac_resp2.corr,prac_resp2.rt,prac_fix_resp_fast.rt,participant,design,position,date,expName,psychopyVersion,frameRate,winSize,
,,,,,,,,,,,,,,,,0.05,0.05,space,0.5061239949427545,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,,,,,,,,,,,,,j,1,0.2509111352264881,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,,,,,,,,,,,,,,,,space,1,0.5002905670553446,,,,,,,,,,,,,,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.3523016911931336,,,,,,,,,,,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,-0.17380935298900002,0,Stimuli/eomu.png,Stimuli/eomu.png,j,0,0.7277022982016206,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,0,0.17380935298900002,1,Stimuli/eumu.png,Stimuli/eimd.png,f,0,0.6020866511389613,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,1,0.17380935298900002,0,Stimuli/edmd.png,Stimuli/edmd.png,f,1,0.9378355932421982,space,1,1.290514179971069,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,0,0.17380935298900002,1,Stimuli/f142.png,Stimuli/f15.png,j,1,0.7113794493488967,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,0,-0.17380935298900002,0,Stimuli/f131.png,Stimuli/f131.png,,,,,,,None,1,f,1,0.32764864014461637,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,1,-0.17380935298900002,1,Stimuli/f24.png,Stimuli/eimd.png,,,,,,,space,1,j,1,1.3703365228138864,1.0034629506990314,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,0,-0.17380935298900002,0,Stimuli/f24.png,Stimuli/f24.png,,,,,,,None,1,f,1,0.4852314912714064,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,0,-0.17380935298900002,1,Stimuli/f131.png,Stimuli/f24.png,,,,,,,None,1,f,0,1.4951263600960374,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0.17380935298900002,0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,f,1,0.3685735510662198,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,1,-0.17380935298900002,1,Stimuli/H-8sim1.png,Stimuli/H5sim0.png,j,1,0.6992529509589076,None,0,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,0,-0.17380935298900002,0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,f,1,0.6409521149471402,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,0,0.17380935298900002,1,Stimuli/H-8sim1.png,Stimuli/H-8sim3.png,j,1,0.678554872982204,None,1,,,,,,,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,0,0.17380935298900002,0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,,,,,,,None,1,j,0,0.47188338031992316,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,1,0.17380935298900002,1,Stimuli/H7sim0.png,Stimuli/H-8sim2.png,,,,,,,space,1,j,1,0.402265849057585,1.069720852188766,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,0,0.17380935298900002,0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,,,,,,,None,1,j,0,0.4100878438912332,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
0,0,0,0,1,0,1,0,,,,,3,0,3,0,,,,,,,,,,,,,,0,-0.17380935298900002,1,Stimuli/H5sim0.png,Stimuli/H-8sim3.png,,,,,,,None,1,j,1,0.6555928951129317,,,1,2,2020_Dec_21_1723,configural_featural,2020.2.4,None,[3584 2240],
