Block_type,instruction_text,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,fix_switches,side,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,key_resp_4.rt,key_resp_6.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
feat_face,Designs/instructions_face_1234.png,0,0,0,0,0,0,0,0,0.05,0.05,0,-0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,f,0,0.34088742797030136,None,16.181487941008527,None,,,code,2,2,2020_Oct_25_2125,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,0,0,0,0,1,0,1,0,,,0,-0.17295000000000002,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,f,1,0.5505178059684113,None,17.267304993001744,None,,,code,2,2,2020_Oct_25_2125,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,0,0,0,0,2,0,2,0,,,0,0.17295000000000002,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,f,1,0.08980132901342586,None,18.567194112983998,None,,,code,2,2,2020_Oct_25_2125,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,0,0,0,0,3,0,3,0,,,0,-0.17295000000000002,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,j,0,0.13935361098265275,None,19.398228076985106,None,,,code,2,2,2020_Oct_25_2125,configural_featural,2020.2.4,None,
feat_face,Designs/instructions_face_1234.png,0,0,0,0,4,0,4,0,,,0,0.17295000000000002,1.0,Stimuli/f131.png,Stimuli/f131.png,None,space,None,j,1,0.5629814139683731,space,20.26713632699102,None,0.25098779902327806,0.2254735750029795,code,2,2,2020_Oct_25_2125,configural_featural,2020.2.4,None,
,,,,,,,,,,,,0,0.17295000000000002,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,,,,,,,,,,,,,,,,
