pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,X Scale,Y Scale,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,feedback_msg.started,feedback_msg.stopped,image_3.started,image_3.stopped,prac_fix_resp.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.05,0.05,19.303682453930378,19.509723218972795,19.303682453930378,None,19.59274672693573,19.793040861026384,19.59274672693573,None,f,1,0.45547741698101163,19.778271888033487,None,None,0,19.778271888033487,None,20.276438788045198,None,20.276438788045198,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
1,0,1,0,,,22.335117654991336,22.5449434700422,22.335117654991336,None,22.634877206990495,22.845460072043352,22.634877206990495,None,f,1,1.7200379288988188,22.812014061026275,None,None,0,22.812014061026275,None,24.559831293998286,None,24.559831293998286,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
2,0,2,0,,,26.576696377946064,26.77814434003085,26.576696377946064,None,26.895058011985384,27.093126225983724,26.895058011985384,None,f,1,0.40710492292419076,27.07868322194554,None,None,0,27.07868322194554,None,27.510015606996603,None,27.510015606996603,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
3,0,3,0,,,29.56748653994873,29.777239092974924,29.56748653994873,None,29.808805597946048,30.011716478969902,29.808805597946048,None,j,1,0.9147010539891198,30.011716478969902,None,None,0,30.011716478969902,None,30.959571774001233,None,30.959571774001233,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
4,0,4,0,,,33.01923828793224,33.22615366301034,33.01923828793224,None,33.33478969393764,33.543119649984874,33.33478969393764,None,f,1,0.32969043496996164,33.50979461998213,None,None,0,33.50979461998213,None,33.8596441099653,None,33.8596441099653,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
5,0,5,0,,,35.87656315998174,36.078582206973806,35.87656315998174,None,36.234409739030525,36.44326877500862,36.234409739030525,None,j,1,0.5434930010233074,36.41223426396027,None,space,1,36.41223426396027,None,36.97608022298664,None,36.97608022298664,None,0.004985446925275028,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
6,0,6,0,,,38.995197954936884,39.21007082494907,38.995197954936884,None,39.334994771983474,39.54332267399877,39.334994771983474,None,j,1,1.126875326037407,39.510121605941094,None,None,0,39.510121605941094,None,40.67834719293751,None,40.67834719293751,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
7,0,7,0,,,42.71850393002387,42.926716872956604,42.71850393002387,None,42.97664345195517,43.17849883495364,42.97664345195517,None,j,1,0.7411510800011456,43.160067394026555,None,None,0,43.160067394026555,None,43.9262486390071,None,43.9262486390071,None,,,1,2,2020_Oct_28_1733,configural_featural,2020.2.4,None,
