X Scale,Y Scale,text_13.started,text_13.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_10.started,image_10.stopped,image_11.started,image_11.stopped,image_6.started,image_6.stopped,text_8.started,text_8.stopped,image_7.started,image_7.stopped,prac_instr2.started,prac_instr2.stopped,prePrac1Resp.keys,prePrac1Resp.corr,prePrac1Resp.rt,prePrac1Resp.started,prePrac1Resp.stopped,image_8.started,image_8.stopped,text_9.started,text_9.stopped,image_9.started,image_9.stopped,prac_instr4.started,prac_instr4.stopped,prePrac2_fixResp.keys,prePrac2_fixResp.corr,prePrac2_fixResp.rt,prePrac2_imgResp.keys,prePrac2_imgResp.corr,prePrac2_imgResp.rt,prePrac2_imgResp.started,prePrac2_imgResp.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,winSize,
0.05,0.05,19.916439946042374,None,space,1.110559691907838,20.90051151998341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2020_Nov_19_1913,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,22.03364475700073,27.035681701963767,27.517433668952435,None,39.46755953296088,39.9694867618382,39.46755953296088,None,40.25339606194757,None,40.934132830938324,None,j,1,3.564218278042972,40.934132830938324,None,,,,,,,,,,,,,,,,,,1,2,2020_Nov_19_1913,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,,,,,,,,,,,,,,,,,,46.11088712490164,46.61750642792322,46.11088712490164,None,46.88669752306305,None,47.400915308855474,None,space,1,7.709489923901856,,,,,,,1,2,2020_Nov_19_1913,configural_featural,2020.2.4,None,[3584 2240],
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,4.054032746003941,47.400915308855474,None,,1,2,2020_Nov_19_1913,configural_featural,2020.2.4,None,[3584 2240],
