pTrials.thisRepN,pTrials.thisTrialN,pTrials.thisN,pTrials.thisIndex,X Scale,Y Scale,image.started,image.stopped,text_6.started,text_6.stopped,image_2.started,image_2.stopped,text_7.started,text_7.stopped,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_resp.started,prac_resp.stopped,prac_fix_resp.keys,prac_fix_resp.corr,prac_fix_resp.started,prac_fix_resp.stopped,feedback_msg.started,feedback_msg.stopped,image_3.started,image_3.stopped,prac_fix_resp.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.05,0.05,17.03511779999826,17.23688670597039,17.03511779999826,None,17.33448233595118,17.535148005001247,17.33448233595118,None,f,1,0.39389343501534313,17.535148005001247,None,None,1,17.535148005001247,None,19.553830125019886,None,19.553830125019886,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
1,0,1,0,,,21.551269873045385,21.751274268026464,21.551269873045385,None,21.89370496699121,22.103748825960793,21.89370496699121,None,j,1,0.9162093419581652,22.068516960018314,None,None,1,22.068516960018314,None,24.034985376987606,None,24.034985376987606,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
2,0,2,0,,,26.093525312957354,26.30349219602067,26.093525312957354,None,26.393737831967883,26.601822930038907,26.393737831967883,None,f,1,0.6538402169244364,26.551889091031626,None,None,1,26.551889091031626,None,28.534980172058567,None,28.534980172058567,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
3,0,3,0,,,30.593636406003498,30.8022125470452,30.593636406003498,None,30.85394478403032,31.068821287015453,30.85394478403032,None,None,0,,31.035094000049867,None,space,1,31.035094000049867,None,33.03514817496762,None,33.03514817496762,None,1.3676697229966521,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
4,0,4,0,,,35.0828788849758,35.28730333398562,35.0828788849758,None,35.39368101302534,35.604132493026555,35.39368101302534,None,f,1,0.6501233649905771,35.56882241903804,None,None,1,35.56882241903804,None,37.53512081305962,None,37.53512081305962,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
5,0,5,0,,,39.553900870960206,39.76819908898324,39.553900870960206,None,39.893886585952714,40.10375908203423,39.893886585952714,None,j,1,1.0696385429473594,40.07124257006217,None,None,1,40.07124257006217,None,42.03528752794955,None,42.03528752794955,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
6,0,6,0,,,44.09357425104827,44.30403166695032,44.09357425104827,None,44.352407932979986,44.554070624988526,44.352407932979986,None,j,1,1.687478406005539,44.53524944605306,None,space,1,44.53524944605306,None,46.53558407397941,None,46.53558407397941,None,1.6323238459881395,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
7,0,7,0,,,48.5520043639699,48.751987155061215,48.5520043639699,None,48.852314912946895,49.054498068057,48.852314912946895,None,j,0,1.2543812739895657,49.03568832296878,None,None,1,49.03568832296878,None,51.054001930053346,None,51.054001930053346,None,,,1,2,2020_Oct_28_1750,configural_featural,2020.2.4,None,
