Block_type,instruction_text,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,text_top.started,text_top.stopped,text_bottom.started,text_bottom.stopped,ccimage.started,ccimage.stopped,fix_switches,side,text_3.started,text_3.stopped,target_image.started,target_image.stopped,text.started,text.stopped,probe_image.started,probe_image.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
conf_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,0,0,0,0,0,0,0,0.05,0.05,12.407592342002317,None,12.407592342002317,None,12.407592342002317,None,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",13.540722623991314,None,14.867615840979852,None,15.049339019984473,None,15.248530151962768,None,15.450537450960837,None,space,1.3686240399838425,15.450537450960837,None,SR,1,1,2020_Oct_24_1958,configural_featural,2020.2.4,None,
conf_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,0,0,0,1,0,1,0,,,,,,,,,,,,,16.86732860695338,None,17.06570543599082,None,17.266046741977334,None,17.468261385976803,None,space,0.446337359957397,17.468261385976803,None,SR,1,1,2020_Oct_24_1958,configural_featural,2020.2.4,None,
conf_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,0,0,0,2,0,2,0,,,,,,,,,,,,,17.932457659975626,None,18.132744600996375,None,18.33260208100546,None,18.534697858965956,None,space,0.4742584840278141,18.534697858965956,None,SR,1,1,2020_Oct_24_1958,configural_featural,2020.2.4,None,
conf_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,0,0,0,3,0,3,0,,,,,,,,,,,,,19.032512178004254,None,19.232788113993593,None,19.43276223196881,None,19.632831575989258,None,space,0.4116646330221556,19.632831575989258,None,SR,1,1,2020_Oct_24_1958,configural_featural,2020.2.4,None,
conf_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,0,0,0,4,0,4,0,,,,,,,,,,,,,20.066047094995156,None,20.268196554970928,None,20.482773109979462,None,20.666232279967517,None,space,0.5123144959798083,20.666232279967517,None,SR,1,1,2020_Oct_24_1958,configural_featural,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,21.199100749974605,None,21.39928435900947,None,21.59904809197178,None,,,,,,,,,,,,,,
