Block_type,instruction_text,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,X Scale,Y Scale,fix_switches,side1L0R,trial_type1S0D,target,probe,key_resp_3.keys,key_resp_4.keys,key_resp_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,key_resp_6.rt,participant,design,position,date,expName,psychopyVersion,frameRate,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,14,0,14,0,,,0,1,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,s,1,0.250985088001471,None,55.98578405199805,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,15,0,15,0,,,0,1,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,d,0,0.21000533201731741,None,56.95247153000673,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,16,0,16,0,,,0,1,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim1.png,None,None,None,d,1,0.19343326101079583,None,57.885910680983216,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,17,0,17,0,,,0,1,1.0,Stimuli/H-8sim2.png,Stimuli/H-8sim2.png,None,None,None,d,0,0.17602975998306647,None,58.80243425100343,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,18,0,18,0,,,1,1,1.0,Stimuli/H-8sim1.png,Stimuli/H-8sim1.png,None,None,None,d,0,0.23769552900921553,None,59.71912776399404,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,19,0,19,0,,,0,1,0.0,Stimuli/H-8sim2.png,Stimuli/H-8sim3.png,None,None,None,d,1,0.21356148296035826,None,60.685887455008924,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,20,0,20,0,,,0,1,0.0,Stimuli/H-8sim3.png,Stimuli/H-8sim0.png,None,None,None,d,1,0.16075852297944948,None,61.6191036850214,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,21,0,21,0,,,0,1,0.0,Stimuli/H-8sim0.png,Stimuli/H-8sim1.png,None,None,None,d,1,0.276745725015644,None,62.50253001198871,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,22,0,22,0,,,0,1,1.0,Stimuli/H-8sim0.png,Stimuli/H-8sim0.png,None,None,None,d,0,0.1407781169982627,None,63.52151716599474,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
conf_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,1,1,1,23,0,23,0,,,0,1,1.0,Stimuli/H-8sim3.png,Stimuli/H-8sim3.png,None,None,None,d,0,0.15723713301122189,None,64.38591471401742,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,0,0,0,0,,,0,1,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,d,0,0.16095412604045123,None,67.11922161199618,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,1,0,1,0,,,0,1,0.0,Stimuli/f24.png,Stimuli/f142.png,None,None,None,d,1,0.1914157159626484,None,68.00200417701853,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,2,0,2,0,,,0,1,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,d,0,0.17733529402175918,None,68.93590497301193,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,3,0,3,0,,,0,1,0.0,Stimuli/f24.png,Stimuli/f15.png,None,None,None,s,0,0.3358583070221357,None,69.8359365540091,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,4,0,4,0,,,0,1,0.0,Stimuli/f131.png,Stimuli/f24.png,None,None,None,s,0,0.1397722449619323,None,70.91921914799605,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,5,0,5,0,,,0,1,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.20845633401768282,None,71.78594530100236,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,6,0,6,0,,,0,1,0.0,Stimuli/f15.png,Stimuli/f24.png,None,None,None,s,0,0.140747954021208,None,72.73596465802984,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,7,0,7,0,,,0,1,0.0,Stimuli/f15.png,Stimuli/f142.png,None,None,None,s,0,0.2329086899990216,None,73.604976919014,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,8,0,8,0,,,0,1,0.0,Stimuli/f131.png,Stimuli/f15.png,None,None,None,s,0,0.1279712640098296,None,74.5523004400311,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,9,0,9,0,,,0,1,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,s,1,0.17709921399364248,None,75.40251374797663,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,10,0,10,0,,,0,1,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,s,1,0.0851459740079008,None,76.31906925002113,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,11,0,11,0,,,0,1,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.2984629959682934,None,77.11912696500076,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,12,0,12,0,,,1,1,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,s,1,0.5759326770203188,space,78.1357539939927,None,0.19670440000481904,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,13,0,13,0,,,0,1,0.0,Stimuli/f142.png,Stimuli/f131.png,None,None,None,s,0,0.21103524300269783,None,79.43595376401208,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,14,0,14,0,,,0,1,0.0,Stimuli/f24.png,Stimuli/f131.png,None,None,None,s,0,0.16676622902741656,None,80.36936009099009,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,15,0,15,0,,,0,1,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,s,1,0.1239696919801645,None,81.28613984497497,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,16,0,16,0,,,0,1,0.0,Stimuli/f142.png,Stimuli/f24.png,None,None,None,s,0,0.12982261402066797,None,82.13828895700863,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,17,0,17,0,,,1,1,1.0,Stimuli/f24.png,Stimuli/f24.png,None,None,None,s,1,0.10626205598236993,None,82.98617036599899,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,18,0,18,0,,,0,1,0.0,Stimuli/f142.png,Stimuli/f15.png,None,None,None,s,0,0.11802826804341748,None,83.8193368309876,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,19,0,19,0,,,0,1,1.0,Stimuli/f15.png,Stimuli/f15.png,None,None,None,s,1,0.2249776690150611,None,84.66934153798502,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,20,0,20,0,,,0,1,1.0,Stimuli/f142.png,Stimuli/f142.png,None,None,None,s,1,0.1938321579946205,None,85.61934856302105,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,21,0,21,0,,,0,1,0.0,Stimuli/f131.png,Stimuli/f142.png,None,None,None,s,0,0.2118343259789981,None,86.5360879090149,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,22,0,22,0,,,0,1,1.0,Stimuli/f131.png,Stimuli/f131.png,None,None,None,s,1,0.2474435630138032,None,87.47186683898326,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_face,Press S for same or D for different faces. Press <SPACE> to continue.,0,2,2,2,23,0,23,0,,,0,1,0.0,Stimuli/f15.png,Stimuli/f131.png,None,None,None,s,0,0.2635530399857089,None,88.4360821560258,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,0,0,0,0,,,0,1,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,s,1,0.8311690629925579,None,93.20251514698612,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,1,0,1,0,,,0,1,0.0,Stimuli/H7sim0.png,Stimuli/H5sim0.png,None,None,None,s,0,0.18325648200698197,None,94.7528339070268,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,2,0,2,0,,,0,1,0.0,Stimuli/H6sim0.png,Stimuli/H5sim0.png,None,None,None,s,0,0.43517140101175755,None,95.65515836200211,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,3,0,3,0,,,0,1,0.0,Stimuli/H5sim0.png,Stimuli/H7sim0.png,None,None,None,s,0,0.5230607319972478,None,96.8194778499892,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,4,0,4,0,,,1,1,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,s,1,0.402659178012982,None,98.06917257898021,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,5,0,5,0,,,0,1,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,s,1,0.5076371089671738,None,99.21951773599721,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,6,0,6,0,,,1,1,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,s,1,0.37964691896922886,None,100.45289234200027,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,7,0,7,0,,,0,1,1.0,Stimuli/H6sim0.png,Stimuli/H6sim0.png,None,None,None,s,1,0.246355376963038,None,101.55288888898212,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,8,0,8,0,,,0,1,0.0,Stimuli/H5sim0.png,Stimuli/H6sim0.png,None,None,None,s,0,0.383997302968055,None,102.5219064480043,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,9,0,9,0,,,0,1,0.0,Stimuli/H7sim0.png,Stimuli/H8sim0.png,None,None,None,s,0,0.4559012820245698,None,103.63634314102819,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,10,0,10,0,,,0,1,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,s,1,0.40872738196048886,None,104.81936545297503,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,11,0,11,0,,,0,1,0.0,Stimuli/H6sim0.png,Stimuli/H8sim0.png,None,None,None,s,0,0.4667727359919809,None,105.95271436998155,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,12,0,12,0,,,0,1,1.0,Stimuli/H7sim0.png,Stimuli/H7sim0.png,None,None,None,s,1,0.3650732450187206,None,107.15506706800079,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,13,0,13,0,,,0,1,1.0,Stimuli/H8sim0.png,Stimuli/H8sim0.png,None,None,None,s,1,0.3460773940314539,None,108.26947211998049,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,14,0,14,0,,,0,1,1.0,Stimuli/H5sim0.png,Stimuli/H5sim0.png,None,None,None,s,1,0.30015816597733647,None,109.33599482098361,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,15,0,15,0,,,0,1,0.0,Stimuli/H8sim0.png,Stimuli/H7sim0.png,None,None,None,d,1,0.28978637902764603,None,110.35264770401409,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,16,0,16,0,,,0,1,0.0,Stimuli/H5sim0.png,Stimuli/H8sim0.png,None,None,None,d,1,0.3464389779837802,None,111.36937279399717,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,17,0,17,0,,,0,1,0.0,Stimuli/H8sim0.png,Stimuli/H6sim0.png,None,None,None,d,1,0.1995741800055839,None,112.4359711810248,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
feat_haus,Press S for same or D for different houses. Press <SPACE> to continue.,0,3,3,3,18,0,18,0,,,0,1,0.0,Stimuli/H7sim0.png,Stimuli/H6sim0.png,None,None,None,d,1,0.43209212500369176,None,113.35268051200546,None,,code,1,1,2020_Oct_25_1658,configural_featural,2020.2.4,None,
